 
Número de fotones = 100000.000000
Tamaño del paquete = 0.00250 [cm] 
***Parámetros del tejido*** 
Coef. de Absorcion: 12.200000
Coef. de Esparcimiento: 450.000000
Coef. de Anisotropia: 0.800000
Indice de Refracción: 1.330000
La última fila esta desbordada. Ignorarla
r [cm] 	 Fsph [1/cm2] 	 Fcyl [1/cm2] 	 Fpla [1/cm2]
1.03125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.03375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.03625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.03875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.04125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.04375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.04625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.04875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.05125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.05375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.05625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.05875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.06125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.06375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.06625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.06875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.07125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.07375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.07625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.07875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.08125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.08375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.08625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.08875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.09125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.09375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.09625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.09875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.10125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.10375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.10625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.10875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.11125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.11375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.11625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.11875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.12125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.12375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.12625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.12875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.13125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.13375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.13625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.13875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.14125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.14375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.14625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.14875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.15125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.15375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.15625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.15875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.16125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.16375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.16625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.16875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.17125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.17375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.17625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.17875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.18125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.18375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.18625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.18875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.19125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.19375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.19625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.19875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.20125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.20375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.20625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.20875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.21125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.21375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.21625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.21875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.22125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.22375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.22625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.22875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.23125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.23375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.23625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.23875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.24125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.24375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.24625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.24875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.25125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.25375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.25625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.25875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.26125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.26375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.26625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.26875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.27125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.27375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.27625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.27875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.28125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.28375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.28625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.28875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.29125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.29375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.29625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.29875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.30125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.30375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.30625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.30875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.31125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.31375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.31625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.31875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.32125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.32375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.32625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.32875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.33125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.33375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.33625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.33875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.34125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.34375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.34625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.34875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.35125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.35375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.35625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.35875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.36125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.36375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.36625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.36875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.37125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.37375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.37625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.37875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.38125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.38375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.38625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.38875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.39125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.39375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.39625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.39875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.40125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.40375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.40625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.40875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.41125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.41375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.41625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.41875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.42125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.42375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.42625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.42875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.43125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.43375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.43625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.43875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.44125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.44375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.44625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.44875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.45125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.45375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.45625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.45875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.46125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.46375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.46625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.46875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.47125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.47375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.47625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.47875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.48125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.48375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.48625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.48875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.49125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.49375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.49625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.49875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.50125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.50375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.50625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.50875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.51125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.51375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.51625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.51875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.52125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.52375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.52625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.52875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.53125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.53375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.53625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.53875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.54125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.54375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.54625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.54875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.55125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.55375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.55625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.55875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.56125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.56375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.56625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.56875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.57125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.57375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.57625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.57875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.58125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.58375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.58625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.58875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.59125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.59375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.59625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.59875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.60125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.60375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.60625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.60875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.61125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.61375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.61625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.61875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.62125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.62375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.62625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.62875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.63125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.63375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.63625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.63875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.64125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.64375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.64625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.64875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.65125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.65375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.65625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.65875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.66125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.66375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.66625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.66875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.67125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.67375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.67625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.67875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.68125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.68375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.68625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.68875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.69125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.69375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.69625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.69875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.70125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.70375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.70625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.70875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.71125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.71375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.71625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.71875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.72125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.72375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.72625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.72875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.73125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.73375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.73625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.73875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.74125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.74375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.74625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.74875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.75125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.75375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.75625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.75875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.76125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.76375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.76625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.76875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.77125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.77375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.77625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.77875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.78125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.78375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.78625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.78875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.79125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.79375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.79625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.79875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.80125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.80375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.80625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.80875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.81125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.81375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.81625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.81875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.82125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.82375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.82625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.82875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.83125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.83375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.83625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.83875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.84125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.84375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.84625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.84875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.85125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.85375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.85625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.85875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.86125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.86375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.86625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.86875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.87125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.87375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.87625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.87875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.88125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.88375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.88625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.88875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.89125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.89375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.89625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.89875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.90125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.90375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.90625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.90875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.91125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.91375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.91625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.91875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.92125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.92375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.92625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.92875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.93125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.93375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.93625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.93875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.94125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.94375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.94625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.94875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.95125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.95375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.95625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.95875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.96125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.96375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.96625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.96875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.97125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.97375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.97625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.97875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.98125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.98375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.98625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.98875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.99125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.99375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.99625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
1.99875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.00125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.00375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.00625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.00875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.01125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.01375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.01625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.01875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.02125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.02375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.02625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.02875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.03125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.03375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.03625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.03875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.04125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.04375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.04625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.04875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.05125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.05375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.05625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.05875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.06125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.06375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.06625 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.06875 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.07125 	 0.000e+00 	 0.000e+00 	 0.000e+00 
2.07375 	 0.000e+00 	 0.000e+00 	 0.000e+00 
